Register #,Annual DFO # (discontinued),Glide #,Country,Other,Nations, Affected,Detailed Locations (click on active links to access inundation extents),Validation (post event #3503),Began,Ended,Duration in Days,Dead,Displaced,Damage (USD),Main cause,Severity *,Affected sq km,Magnitude (M)**,Centroid X,Centroid Y,"""News"" if validated",M>6,Total annual floods M>6,M>4,Total annual floods M>4,Date Began,Total floods M>6,Total floods M>4,,,,,,
1408,113,0,Somalia,0,#N/A,#N/A,"Mogadishu, Afgoie, Merca",0,24-Jun-98,25-Jun-98,2,22,2000,,Heavy rain,1,29465.97,4.8,45.5657,2.63895,,0,33,1,107,24-Jun-98,332,1284,,,,,,
1407,112,0,Mexico,0,#N/A,#N/A,"Acapulco, Atonilco, Oaxaca",0,19-Jun-98,23-Jun-98,5,0,400,,Heavy rain,1,58057.89,5.5,-99.2196,17.2264,,0,33,1,106,19-Jun-98,332,1283,,,,,,
1406,111,0,Australia,0,#N/A,#N/A,"Victoria - Gippsland, Bairnsdale, Lindenow, Glenaladale, BruthenNew South Wales - Esplanade Lakes, Entrance, Orbost, Wuk Wuk, Conn",0,22-Jun-98,24-Jun-98,3,1,300,,Brief torrential rain,2,54956.14,5.5,147.392,-36.9441,,0,33,1,105,22-Jun-98,332,1282,,,,,,
1405,110,0,Romania,0,#N/A,#N/A,"Northeast and Central Romania - Transylvania, Moldova, Bacau, Alba, Hunedoara, Lasi, Neamt, Mures",0,8-Jun-98,24-Jun-98,17,31,5952,"147,600,000",Heavy rain,2,79160.2,6.4,26.8101,46.6061,,1,33,1,104,08-Jun-98,332,1281,,,,,,
1404,109,0,Romania,0,#N/A,#N/A,Central and Northern,0,1-Jul-98,10-Jul-98,10,5,50000, ,Heavy rain,1,83833.29,5.9,24.8346,47.0043,,0,32,1,103,01-Jul-98,331,1280,,,,,,
1403,108,0,UK,0,#N/A,#N/A,Moray Firth,#N/A,13-Jun-98,14-Jun-98,2,0,120, ,Brief torrential rain,1,3551.22,3.9,-3.96748,57.6109,,0,32,0,102,13-Jun-98,331,1279,,,,,,
1402,107,0,USA,0,#N/A,#N/A,California - Yosemite Valley,0,14-Jun-98,15-Jun-98,2,0,0, ,Snowmelt,1,4080.72,3.9,-120.452,37.384,,0,32,0,102,14-Jun-98,331,1279,,,,,,
1401,106,0,USA,0,#N/A,#N/A,"Southwest Iowa - Des Moines, LafayetteWest and Central Indiana - Cass, Fremont, Page, Mills, Montgomery, Ripley, Holmes, LaSalle",0,13-Jun-98,17-Jun-98,5,0,1000,"37,000,000",Heavy rain,2,73860.39,5.9,-93.0881,39.7927,,0,32,1,102,13-Jun-98,331,1279,,,,,,
1400,105,0,China,0,#N/A,#N/A,"Hunan Province - Wuhan, Changsha",0,12-Jun-98,27-Jun-98,16,40,400000,"481,000,000",Heavy rain,2,170585.74,6.7,113.649,28.3755,,1,32,1,101,12-Jun-98,331,1278,,,,,,
1399,104,0,China,0,#N/A,#N/A,"Provinces - Fujian, Zhejiang - Minqing, Minhou, Nanping, Qiantang, Minjiang",0,12-Jun-98,25-Jun-98,14,126,750000,"210,000,000,000",Heavy rain,2,54190.53,6.2,119.82,27.6882,,1,31,1,100,12-Jun-98,330,1277,,,,,,
1398,103,0,China,0,#N/A,#N/A,"Jiangxi Province - Jiujiang, Jingdezhen",0,12-Jun-98,9-Jul-98,28,51,434500,"240,000,000",Heavy rain,2,36417.4,6.3,117.451,28.8404,,1,30,1,99,12-Jun-98,329,1276,,,,,,
1397,102,0,China,0,#N/A,#N/A,Sichuan Province - Chongqing,0,18-Jun-98,19-Jun-98,2,27,0, ,Heavy rain,1,29725.68,4.8,105.422,29.6288,,0,29,1,98,18-Jun-98,328,1275,,,,,,
1396,101,0,China,0,#N/A,#N/A,Guangxi Province - Guilin ,0,15-Jun-98,28-Jun-98,14,66,500000,"221,700,000",Heavy rain,2,26915.69,5.9,109.874,24.8178,,0,29,1,97,15-Jun-98,328,1274,,,,,,
1395,100,0,China,0,#N/A,#N/A,"Guangdong Province - Yangjiang, Shaogun",0,25-Jun-98,6-Jul-98,12,180,150000,"205,000,000",Heavy rain,2,41223.71,6.0,112.868,23.1199,,0,29,1,96,25-Jun-98,328,1273,,,,,,
1394,99,0,China,0,#N/A,#N/A,"Provinces - Hubei, Anhui - Zianning, Huanggan, Huangshi, Yichang, Jinshou, Xining, Tunxi, Jixi, Huangshan, Chizhou, Anqing, Xuancheng, Tongling",0,18-Jun-98,13-Jul-98,26,164,370000, ,Heavy rain,1,305479.68,6.9,114.847,30.3363,,1,29,1,95,18-Jun-98,328,1272,,,,,,
1393,98,0,China,0,#N/A,#N/A,"Sichuan Province - Chongqing, Chendu, Luzhou, Nonchong, Guangyuan, Yanbain",0,27-Jun-98,13-Jul-98,17,170,240000,"312,500,000",Heavy rain,1,235631.23,6.6,102.714,28.9415,,1,28,1,94,27-Jun-98,327,1271,,,,,,
1392,97,0,China,0,#N/A,#N/A,Shanxi Province,0,4-Jul-98,20-Jul-98,17,113,90000, ,Heavy rain,1,72123.72,6.1,111.905,36.6228,,1,27,1,93,04-Jul-98,326,1270,,,,,,
1391,96,0,China,0,#N/A,#N/A,"Provinces - Hubei, Hunan, Jiangxi - Chenglingli, Wuhan, Jiujiang, Yichang, Jiayu, Shashi, Changde, Jiujiang, Jiangzhou, Jingzhou, Li, Huarong",0,17-Jul-98,5-Aug-98,20,345,3120000,"1,310,000,000",Heavy rain,2,367328.26,7.2,112.799,29.3931,,1,26,1,92,17-Jul-98,325,1269,,,,,,
1390,95,0,China,0,#N/A,#N/A,"Provinces - Hubei, Hunan, Jiangxi",0,5-Aug-98,7-Sep-98,34,575,1115000,"3,710,000,000",Heavy rain,2,292972.72,7.3,112.322,28.8202,,1,25,1,91,05-Aug-98,324,1268,,,,,,
1389,94,0,China,0,#N/A,#N/A,"Provinces - Sichaun, Guizhou - Chongqing, Jiangjin, Nanchuan, Fengdu, Wuxi",0,3-Aug-98,7-Aug-98,5,90,0, ,Heavy rain,1,133217.34,5.8,106.413,28.2752,,0,24,1,90,03-Aug-98,323,1267,,,,,,
1388,93,0,China,0,#N/A,#N/A,"Sichuan Province - Chongqing, Ziyang, Guangyang",0,19-Aug-98,29-Aug-98,11,19,0, ,Heavy rain,1,35148.44,5.6,105.065,28.6274,,0,24,1,89,19-Aug-98,323,1266,,,,,,
1387,92,0,Afghanistan,0,#N/A,#N/A,Nangahar Province,0,12-Jun-98,15-Jun-98,4,30,100, ,Heavy rain,1,11603.78,4.7,70.1175,34.4397,,0,24,1,88,12-Jun-98,323,1265,,,,,,
1386,91,0,Turkey,0,#N/A,#N/A,"Sanliurfa, Erzincan, Agri, Ardahan, Erzurum",0,12-Jun-98,15-Jun-98,4,9,0, ,Brief torrential rain,1,28446.77,5.1,42.0509,40.6454,,0,24,1,87,12-Jun-98,323,1264,,,,,,
1385,90,0,USA,0,#N/A,#N/A,"Massachusetts - Boston, Billerica, Tewksbury, Melrose, Peabody New Hampshire - South Tamworth, Durham, Newmarket",0,13-Jun-98,19-Jun-98,7,1,0,,Heavy rain,2,19951.35,5.4,-70.6583,44.0151,,0,24,1,86,13-Jun-98,323,1263,,,,,,
1384,89,0,Bangladesh,India,#N/A,#N/A,"Northeastern Bangladesh - Sylhet district India - Assam, Arunachal Pradesh",0,9-Jun-98,12-Jun-98,4,77,2000, ,Monsoonal rain,1,136001.75,5.7,93.1722,26.7913,,0,24,1,85,09-Jun-98,323,1262,,,,,,
1383,88,0,India,0,#N/A,#N/A,"Gujarat State - Kutch, Saurashtra regions, Kandla Port, Rakastan, Pakistan border",0,9-Jun-98,11-Jun-98,3,1126,15000, ,Extra-tropical cyclone,1,4931.72,4.2,68.8677,24.0181,,0,24,1,84,09-Jun-98,323,1261,,,,,,
1382,87,0,Vietnam,0,#N/A,#N/A,Hanoi,0,9-Jun-98,10-Jun-98,2,0,0, ,Heavy rain,1,3247.25,3.8,105.136,21.3271,,0,24,0,83,09-Jun-98,323,1260,,,,,,
1381,86,0,Indonesia,0,#N/A,#N/A,"Java - Tangerang districts - Cipayaeun, Manceri",0,10-Jun-98,11-Jun-98,2,0,180, ,Heavy rain,1,27340.16,4.7,111.879,-7.75041,,0,24,1,83,10-Jun-98,323,1260,,,,,,
1380,85,0,China,0,#N/A,#N/A,northern rural New Territories,0,9-Jun-98,12-Jun-98,4,1,24, ,Heavy rain,1,5843.61,4.4,114.339,22.6488,,0,24,1,82,09-Jun-98,323,1259,,,,,,
1379,84,0,North Korea,0,#N/A,#N/A,"Southeastern Coast - Kangwon Province - Anbyon, Tongchon, Kosong counties",0,2-Jun-98,5-Jun-98,4,0,0, ,Tidal surge,1,8053.09,4.5,127.54,38.7474,,0,24,1,81,02-Jun-98,323,1258,,,,,,
1378,83,0,Taiwan,0,#N/A,#N/A,"Counties - Tainan, Kaohsiung, Pintung, Yulin",0,1-Jun-98,8-Jun-98,8,3,300,"19,000,000",Monsoonal rain,1,7743.49,4.8,120.822,23.6609,,0,24,1,80,01-Jun-98,323,1257,,,,,,
1377,82,0,Russia,0,#N/A,#N/A,"Nenets Region - Naryan-Mar, Labozhskoye, Velikovisochnoye, Oskolkovo",0,3-Jun-98,7-Jun-98,5,0,49, ,Ice jam/break-up,1,56635.43,5.5,52.982,66.6416,,0,24,1,79,03-Jun-98,323,1256,,,,,,
1376,81,0,Afghanistan,0,#N/A,#N/A,Balkh Province - Mazar-e Sharif,0,29-May-98,1-Jun-98,4,30,100, ,Heavy rain,1,48940.51,5.3,66.0345,36.8574,,0,24,1,78,29-May-98,323,1255,,,,,,
1375,80,0,Tajikistan,0,#N/A,#N/A,"Northern Kanibadam region, Northern Leninobod Region, Western Hisor District",0,31-May-98,2-Jun-98,3,0,1200, ,Heavy rain,1,39903.11,5.1,69.2454,39.6918,,0,24,1,77,31-May-98,323,1254,,,,,,
1374,79,0,Kenya,0,#N/A,#N/A,Nairobi,0,27-May-98,31-May-98,5,19,800, ,Heavy rain,1,106206.57,5.7,37.167,-0.955933,,0,24,1,76,27-May-98,323,1253,,,,,,
1373,78,0,USA,0,#N/A,#N/A,"North Central Oregon - Crook County, Prineville ",0,28-May-98,3-Jun-98,7,0,1600, ,Heavy rain,1,26249.5,5.3,-120.297,44.5387,,0,24,1,75,28-May-98,323,1252,,,,,,
1372,77,0,Kyrgyzstan,0,#N/A,#N/A,"Southwest - Jalal-Abad, Osh, Bazaar-Korgon raion, Susak raion, Carvak",0,18-May-98,22-May-98,5,1,8760,"2,400,000",Brief torrential rain,1,45397,5.4,70.3738,41.7768,,0,24,1,74,18-May-98,323,1251,,,,,,
1371,76,0,China,0,#N/A,#N/A,"Provinces - Guangdong, Guangxi",0,24-May-98,1-Jun-98,9,15,1300,"34,700,000",Heavy rain,1,164944.04,6.2,112.446,23.4359,,1,24,1,73,24-May-98,323,1250,,,,,,
1370,75,0,China,0,#N/A,#N/A,"Hunan Province - Changsha, Loudi, Shaoyang",0,20-May-98,25-May-98,6,58,106000,"247,000,000",Heavy rain,2,70343.63,5.9,112.018,26.7131,,0,23,1,72,20-May-98,322,1249,,,,,,
1369,74,0,China,0,#N/A,#N/A,Sichuan Province,0,20-May-98,24-May-98,5,10,20000,"18,000,000",Brief torrential rain,1,216145.35,6.0,104.391,30.0976,,1,23,1,71,20-May-98,322,1248,,,,,,
1368,73,0,China,0,#N/A,#N/A,"Hubei Province - Xiangfan, Zaoyang, Nanzhang, Xiangyang, Yunyang, Zhongxiang, Jingshan, Changyang, Yichang, Songzi, Xiantao, Suizhou",0,20-May-98,25-May-98,6,8,15000, ,Brief torrential rain,1,149532.7,6.0,113.059,31.1389,,0,22,1,70,20-May-98,321,1247,,,,,,
1367,72,0,China,0,#N/A,#N/A,"Gansu Province - Yongdeng County, Gaolan County, Ningxia",0,20-May-98,21-May-98,2,37,3600,"14,400,000",Brief torrential rain,1,51481.79,5.0,107.668,36.0394,,0,22,1,69,20-May-98,321,1246,,,,,,
1366,71,0,China,0,#N/A,#N/A,"Xinjiang Uygur Autonomous Region - Xinjiang Yili Prefecture - Xinyuan County, Huocheng County",0,16-May-98,20-May-98,5,11,508,"3,600,000",Brief torrential rain,1,178662.77,6.0,83.6735,40.9204,,0,22,1,68,16-May-98,321,1245,,,,,,
1365,70,0,Somalia,0,#N/A,#N/A,Lower Juba Valley south of Jamame,0,19-May-98,21-May-98,3,0,0, ,Heavy rain,1,100633.14,5.5,41.8261,0.671164,,0,22,1,67,19-May-98,321,1244,,,,,,
1364,69,0,Turkey,0,#N/A,#N/A,"Bartin, Zonguldak, Sakarya, Karabuk, Bolu, Antakaya, Haty, Ceyhan",0,20-May-98,23-May-98,4,19,514,"2,000,000,000",Brief torrential rain,1,142697.44,5.8,31.4914,38.7795,,0,22,1,66,20-May-98,321,1243,,,,,,
1363,68,0,Bangladesh,0,#N/A,#N/A,mouth of Ganges river,0,20-May-98,30-May-98,11,0,0, ,Tropical cyclone,1,34065.64,5.6,90.0268,23.4505,,0,22,1,65,20-May-98,321,1242,,,,,,
1362,67,0,Siberia,0,#N/A,#N/A,"Yakutia Province - Lensk, Yakutsk",0,16-May-98,6-Jun-98,22,15,51000,"3,500,000",Ice jam/break-up,2,314770.65,7.1,131.959,63.9567,,1,22,1,64,16-May-98,321,1241,,,,,,
1361,66,0,China,0,#N/A,#N/A,Fujian province - Nanping city,0,12-May-98,17-May-98,6,11,0,"48,000,000",Heavy rain,1,60529.47,5.6,117.939,25.1204,,0,21,1,63,12-May-98,320,1240,,,,,,
1360,65,0,Iran,0,#N/A,#N/A,"Provinces - East Azerbaijan, Northwestern, Lorestan, Chaharmahal-va-Bakhtiari, Mazandaran",0,12-May-98,16-May-98,5,27,0, ,Brief torrential rain,1,125228.8,5.8,60.2508,32.7421,,0,21,1,62,12-May-98,320,1239,,,,,,
1359,64,0,China,0,#N/A,#N/A,"Hunan Province - Xiangxi autonomous prefecture, Jishou city, Huaihua, Loudi, Zhangjiajie, Yiyang, Changde",0,1-May-98,5-May-98,5,0,2000, ,Brief torrential rain,1,96993.28,5.7,111.459,28.7172,,0,21,1,61,01-May-98,320,1238,,,,,,
1358,63,0,China,0,#N/A,#N/A,"Sichuan Province - Dachuan Prefecture - Linshui, Dazhu, Kaijiang, Qu Counties",0,7-May-98,13-May-98,7,9,0, ,Brief torrential rain,1,79574.2,5.7,108.082,30.511,,0,21,1,60,07-May-98,320,1237,,,,,,
1357,62,0,Indonesia,0,#N/A,#N/A,"Java - Jakarta, Tangerang",0,11-May-98,13-May-98,3,0,0, ,Heavy rain,1,23656.09,4.9,107.054,-6.65077,,0,21,1,59,11-May-98,320,1236,,,,,,
1356,61,0,USA,0,#N/A,#N/A,"Counties - Southhampton, Easthampton, Pemberton, Passaic, Somerset, Burlington, Bergen",0,11-May-98,13-May-98,3,0,124, ,Heavy rain,1,15355.36,4.7,-75.1601,40.0212,,0,21,1,58,11-May-98,320,1235,,,,,,
1355,60,0,USA,0,#N/A,#N/A,Hartford,0,8-May-98,10-May-98,3,0,0, ,Heavy rain,2,1697.01,4.0,-73.127,42.2478,,0,21,1,57,08-May-98,320,1234,,,,,,
1354,59,0,Australia,0,#N/A,#N/A,Southeastern Queensland - Bundaberg,0,6-May-98,11-May-98,6,0,0, ,Heavy rain,1,209225.63,6.1,149.409,-28.745,,1,21,1,56,06-May-98,320,1233,,,,,,
1353,58,0,Russia,0,#N/A,#N/A,Vologda region,0,4-May-98,7-May-98,4,0,0, ,Snowmelt,2,62266.04,5.7,39.7084,59.9746,,0,20,1,55,04-May-98,319,1232,,,,,,
1352,57,0,Italy,0,#N/A,#N/A,"Compania region - Naples, Sarno, Siano, Quindici, Bracigliano",0,1-May-98,7-May-98,7,148,3463, ,Heavy rain,1,17721.98,5.1,12.982,41.6911,,0,20,1,54,01-May-98,319,1231,,,,,,
1351,56,0,Paraguay,0,#N/A,#N/A,"Alberdi, Pilar, Chaco",0,1-Mar-98,7-May-98,68,55,85000, ,Heavy rain,1,242666.66,7.2,-59.1497,-22.9217,,1,20,1,53,01-Mar-98,319,1230,,,,,,
1350,55,0,Tanzania,0,#N/A,#N/A,"Dar es Salaam, coastal belt, Kinondoni, Dala, Temeke",0,27-Apr-98,4-May-98,8,5,4600, ,Brief torrential rain,1,169775.58,6.1,37.4212,-6.9505,,1,19,1,52,27-Apr-98,318,1229,,,,,,
1349,54,0,Papua New Guinea,0,#N/A,#N/A,"East Sepik Province - Ambunti, Angoram districts",0,27-Apr-98,1-May-98,5,0,30000, ,Heavy rain,1,53963.34,5.4,142.971,-7.16459,,0,18,1,51,27-Apr-98,317,1228,,,,,,
1348,53,0,USA,0,#N/A,#N/A,"Oklahoma: Tulsa, Stratford Kansas, Missouri, Arkansas, Kentucky, Tennessee, Mississippi, Louisiana, South Dakota",0,26-Apr-98,28-Apr-98,3,4,0, ,Heavy rain,1,287302.14,5.9,-95.4484,35.354,,0,18,1,50,26-Apr-98,317,1227,,,,,,
1347,52,0,Afghanistan,0,#N/A,#N/A,"Provinces - Kunar, Heart",0,26-Apr-98,28-Apr-98,3,35,0, ,Rain and snowmelt,1,106288.47,5.5,67.6631,34.4548,,0,18,1,49,26-Apr-98,317,1226,,,,,,
1346,51,0,China,0,#N/A,#N/A,"Kennedy Town, Mongkok, Yuen, Long Man, Kam, West Kowloon",0,26-Apr-98,27-Apr-98,2,0,0, ,Brief torrential rain,1,5592.68,4.0,113.915,22.4657,,0,18,1,48,26-Apr-98,317,1225,,,,,,
1345,50,0,Tajikistan,0,#N/A,#N/A,"South and West Regions - Khatlon, Vose, Kulyab, Muminbad, Sarvine, Kafterkana, Ghabala, Nawabad, Kayanar, Yovan, Qabodiyon",0,24-Apr-98,7-May-98,14,203,20000,"66,000,000",Heavy rain,1,59531.17,5.9,68.9337,38.4369,,0,18,1,47,24-Apr-98,317,1224,,,,,,
1344,49,0,Tajikistan,0,#N/A,#N/A,"East and Central Regions - Gharm, Aini, Navdi, Pamir mountains",0,24-Apr-98,27-Apr-98,4,52,1000, ,Rain and snowmelt,2,44210.4,5.5,73.0892,38.1987,,0,18,1,46,24-Apr-98,317,1223,,,,,,
1343,48,0,South Africa,0,#N/A,#N/A,Southern Coast Mossel Bay,0,23-Apr-98,24-Apr-98,2,0,200, ,Brief torrential rain,1,73478.43,5.2,22.0037,-33.1981,,0,18,1,45,23-Apr-98,317,1222,,,,,,
1342,47,0,Indonesia,0,#N/A,#N/A,South Sumatra,0,15-Apr-98,16-Apr-98,2,13,400, ,Heavy rain,1,114756.4,5.4,103.962,-3.61067,,0,18,1,44,15-Apr-98,317,1221,,,,,,
1341,46,0,Poland,0,#N/A,#N/A,"Provinces - Tarnow, Przemysl, Krosno, Krakow, Rzeszow",0,20-Apr-98,26-Apr-98,7,0,1500, ,Heavy rain,1,50161.72,5.5,21.4107,50.7686,,0,18,1,43,20-Apr-98,317,1220,,,,,,
1340,45,0,USA,0,#N/A,#N/A,"Tennessee - Knoxville, ChattanoogaGeorgia, North Carolina, South Carolina, Southwestern Virginia",0,17-Apr-98,21-Apr-98,5,2,1200,"100,000,000",Heavy rain,1,79602.78,5.6,-81.7676,35.5681,,0,18,1,42,17-Apr-98,317,1219,,,,,,
1339,44,0,Brazil,0,#N/A,#N/A,Rio Grande do Sul - Alegrete,0,11-Apr-98,11-Apr-98,1,0,11200, ,Heavy rain,1,209608.83,5.3,-51.6527,-28.1884,,0,18,1,41,11-Apr-98,317,1218,,,,,,
1338,43,0,Afghanistan,0,#N/A,#N/A,Nimroz Province,0,11-Apr-98,11-Apr-98,1,0,0, ,"Dam/Levy, break or release",1,35004.11,4.5,63.8934,30.4727,,0,18,1,40,11-Apr-98,317,1217,,,,,,
1337,42,0,Afghanistan,0,#N/A,#N/A,Faryab,0,6-Apr-98,10-Apr-98,5,30,5000, ,Heavy rain,1,117672.86,5.8,70.1197,36.2104,,0,18,1,39,06-Apr-98,317,1216,,,,,,
1336,41,0,Australia,0,#N/A,#N/A,"New South Wales - Sydney Narrabeen Lakes, Warringah-Pittwater region, Ku-ring-gai, Willoughby Lane Cove",0,10-Apr-98,10-Apr-98,1,0,0, ,Heavy rain,1,130852.07,5.1,150.68,-33.4122,,0,18,1,38,10-Apr-98,317,1215,,,,,,
1335,40,0,USA,0,#N/A,#N/A,"Ohio, Illinois, Indiana - South Lebanon, Columbus, Franklin Counties",0,15-Apr-98,17-Apr-98,3,0,0, ,Brief torrential rain,1,70592.46,5.3,-84.3936,39.593,,0,18,1,37,15-Apr-98,317,1214,,,,,,
1334,39,0,Argentina,Paraguay,#N/A,#N/A,"Argentina - provinces: Corrientes, Chaco, Misiones, Formosa, Chubut. Towns: Resistencia, Corrientes, Paso de la Patria, Villa Rio Negro, Villa Paranacito.Paraguay - Neembucu province. Chaco region. Twons: Alberdi, Pilar, Asuncion.Brazil - Rio Grande do Sul - Alegrete",0,14-Apr-98,10-May-98,27,68,700000,"2,500,000,000",Heavy rain,2,541026.68,7.5,-60.1238,-25.0627,,1,18,1,36,14-Apr-98,317,1213,,,,,,
1333,38,0,UK,0,#N/A,#N/A,"Central and Eastern Towns - Northampton, Evesham, Milton, Keynes, Warwickshire, Worcestershire, Oxfordshire, Stratford, Bedfordshire, Kidlington",0,10-Apr-98,13-Apr-98,4,5,300,"1,270,000,000",Brief torrential rain,2,16143.46,5.1,-0.487124,52.4385,,0,17,1,35,10-Apr-98,316,1212,,,,,,
1332,37,0,Central African Republic,0,#N/A,#N/A,Bangui,0,6-Apr-98,7-Apr-98,2,6,200, ,Brief torrential rain,1,45900.39,5.0,18.107,4.73891,,0,17,1,34,06-Apr-98,316,1211,,,,,,
1331,36,0,Vanuatu,0,#N/A,#N/A,"Luganville, Espirito, Santo Gaua Island",0,31-Mar-98,1-Apr-98,2,0,800, ,Tropical cyclone,1,1537,3.5,166.98,-15.4533,,0,17,0,33,31-Mar-98,316,1210,,,,,,
1330,35,0,Canada,0,#N/A,#N/A,Southern Quebec and Eastern Ontario - Montergie and Beauce Regions,0,28-Mar-98,6-Apr-98,10,2,3463, ,Snowmelt,1,283521.75,6.5,-79.9563,45.4629,,1,17,1,33,28-Mar-98,316,1210,,,,,,
1329,34,0,USA,0,#N/A,#N/A,"Maine, Vermont, New Hampshire - Errol, Berlin, Gorham",0,31-Mar-98,7-Apr-98,8,0,0, ,Snowmelt,2,46556.73,5.9,-71.0969,44.1028,,0,16,1,32,31-Mar-98,315,1209,,,,,,
1328,33,0,Democratic Republic of the Congo,0,#N/A,#N/A,Kinshasa city's Bandalunga district,0,26-Mar-98,27-Mar-98,2,8,0,,Brief torrential rain,1,97718.77,5.3,16.0739,-5.06649,,0,16,1,31,26-Mar-98,315,1208,,,,,,
1327,32,0,Iran,0,#N/A,#N/A,"Southwestern and Central Regions - Lorestan, Kohgiluyeh-Boyer-Ahmad, Khuzaestan, Kermanshah, Esfahan, Chaharmahal-va-Bakhtiari",0,28-Mar-98,5-Apr-98,9,84,10000,"97,300,000",Brief torrential rain,1,203421.89,6.3,50.8055,31.6288,,1,16,1,30,28-Mar-98,315,1207,,,,,,
1326,31,0,Indonesia,0,#N/A,#N/A,"Java - Tangerang, Penunggangan, Barat, Karawaci",0,24-Mar-98,25-Mar-98,2,0,400, ,Heavy rain,1,26873.79,4.7,110.866,-7.84969,,0,15,1,29,24-Mar-98,314,1206,,,,,,
1325,30,0,USA,0,#N/A,#N/A,"Southeast Georgia: Counties - Everett, Glynn, McIntosh",0,21-Mar-98,23-Mar-98,3,0,80, ,Heavy rain,1,39686.6,5.1,-82.0641,32.3567,,0,15,1,28,21-Mar-98,314,1205,,,,,,
1324,29,0,USA,0,#N/A,#N/A,"Counties - DeSoto, Pasco",0,20-Mar-98,24-Mar-98,5,0,560, ,Heavy rain,2,19146.28,5.3,-82.2758,28.5031,,0,15,1,27,20-Mar-98,314,1204,,,,,,
1323,28,0,Vanuatu,0,#N/A,#N/A,Port Vila,#N/A,20-Mar-98,23-Mar-98,4,0,1000, ,Tropical cyclone,1,997.265,3.6,168.381,-17.6517,,0,15,0,26,20-Mar-98,314,1203,,,,,,
1322,27,0,Zambia,Burundi,#N/A,#N/A,"Kitwe, Ipusukilo, Chipata, Caprivi",0,17-Mar-98,19-Mar-98,3,0,288, ,Heavy rain,1,158186.65,5.7,23.1216,-17.3257,,0,15,1,26,17-Mar-98,314,1203,,,,,,
1321,26,0,Yemen,0,#N/A,#N/A,"Tihama Valley in Al Hodeida Governate, Al-Zahara and Al-Luhyah districts",0,14-Mar-98,16-Mar-98,3,0,1600, ,Heavy rain,1,28619.3,4.9,43.6641,14.5118,,0,15,1,25,14-Mar-98,314,1202,,,,,,
1320,25,0,Indonesia,0,#N/A,#N/A,"Central Java - Blora, Bojonegoro",0,25-Feb-98,27-Feb-98,3,0,0, ,Heavy rain,1,44400.86,5.1,109.837,-7.52394,,0,15,1,24,25-Feb-98,314,1201,,,,,,
1319,24,0,China,0,#N/A,#N/A,"Provinces - Hunan, Fujian, Changsa, Nanchang, Jiujiang, Jiangxi, Xiangjian",0,6-Mar-98,13-Mar-98,8,2,130000, ,Heavy rain,2,199739.2,6.5,113.08,30.3557,,1,15,1,23,06-Mar-98,314,1200,,,,,,
1318,23,0,Brazil,0,#N/A,#N/A,Rio de Janeiro,0,20-Feb-98,21-Feb-98,2,1,0, ,Heavy rain,1,54369.93,5.0,-52.2934,-31.3201,,0,14,1,22,20-Feb-98,313,1199,,,,,,
1317,22,0,Mexico,0,#N/A,#N/A,Tijuana,0,23-Feb-98,24-Feb-98,2,4,800,,Heavy rain,1,8447.57,4.2,-116.395,31.3876,,0,14,1,21,23-Feb-98,313,1198,,,,,,
1316,21,0,Russia,0,#N/A,#N/A,"Coast of Azov Sea to Krasnodar Kuban Region - Don Krepkaya, Pavloskaya",0,18-Feb-98,7-Mar-98,18,1,88000,"13,000,000",Snowmelt,1,34202.54,5.8,39.3706,46.5334,,0,14,1,20,18-Feb-98,313,1197,,,,,,
1315,20,0,Greece,0,#N/A,#N/A,"Northern Districts - Rodop, Euros",0,6-Feb-98,7-Feb-98,2,1,0, ,Heavy rain,1,20431.89,4.6,22.2868,40.7361,,0,14,1,19,06-Feb-98,313,1196,,,,,,
1314,19,0,Malawi,0,#N/A,#N/A,"Districts - Karonga, Nkhotakota, Phalombe",0,19-Jan-98,4-Feb-98,17,0,10000, ,Heavy rain,1,48379.4,5.9,35.1972,-13.8676,,0,14,1,18,19-Jan-98,313,1195,,,,,,
1313,18,0,Somalia,0,#N/A,#N/A,"Bardera, Belet, Weyne, Bualle, Jamaame",0,15-Oct-97,9-Jan-98,87,2311,250000, ,Heavy rain,1,244738.52,7.3,44.0844,2.27983,,1,14,1,17,15-Oct-97,313,1194,,,,,,
1312,17,0,UK,0,#N/A,#N/A,Welshpool,0,7-Mar-98,8-Mar-98,2,0,2, ,Heavy rain,1,2149.31,3.6,-3.59305,52.8983,,0,13,0,16,07-Mar-98,312,1193,,,,,,
1311,16,0,USA,0,#N/A,#N/A,"Southern Alabama: Covington, Conecuh, Escambia CountiesNorthern and Central Georgia: Savannah, Ogeechee, Altamaha, Satilla, Suwannee, Albany, Dublin",0,7-Mar-98,13-Mar-98,7,11,18000,"270,000,000",Heavy rain,2,185209.85,6.4,-86.3593,32.6867,,1,13,1,16,07-Mar-98,312,1193,,,,,,
1310,15,0,South Africa,0,#N/A,#N/A,"Eastern Cape Province, East London, Umtata, Tsolo, Libode",0,1-Mar-98,4-Mar-98,4,7,200, ,Heavy rain,1,65214.93,5.4,28.6857,-31.5385,,0,12,1,15,01-Mar-98,311,1192,,,,,,
1309,14,0,Australia,0,#N/A,#N/A,"Queensland - Gulf Country, Doomadgee, Burketown, Normanton",0,1-Mar-98,6-Mar-98,6,0,22, ,Tropical cyclone,2,128474.03,6.2,137.79,-16.5749,,1,12,1,14,01-Mar-98,311,1191,,,,,,
